Year,LocationAbbr,LocationDesc,Intervention Area,Funding Type1,Funding Type2,Amount,Data_Value_Unit,GeoLocation,Source,TopicTypeId,TopicId,MeasureId,SubMeasureID,DisplayOrder
2014,NJ,New Jersey,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.51,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,ND,North Dakota,Mass-Reach Health Communication Interventions,Per Capita,Recommended,1.86,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,VT,Vermont,Cessation Interventions,Total (Millions),Recommended,2.6,$,"VT
(43.625381239, -72.517640791)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NE,Nebraska,"Infrastructure, Administration, and Management",Total (Millions),Recommended,0.9,$,"NE
(41.641040988001, -99.365720623)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,CO,Colorado,State and Community Interventions,Per Capita,Minimum,2.54,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,DE,Delaware,Total Program Costs,Total (Millions),Minimum,9.3,$,"DE
(39.008830667, -75.577741168)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,SD,South Dakota,Total Program Costs,Per Capita,Minimum,10.21,$,"SD
(44.353130053, -100.373530637)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,CO,Colorado,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.33,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WA,Washington,Surveillance and Evaluation,Per Capita,Recommended,0.8,$,"WA
(47.522278629, -120.47001079)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NV,Nevada,State and Community Interventions,Total (Millions),Recommended,10.4,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,NY,New York,Surveillance and Evaluation,Per Capita,Recommended,0.9,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,IN,Indiana,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,7.3,$,"IN
(39.766910452, -86.149960194)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,MA,Massachusetts,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,12.8,$,"MA
(42.27687047, -72.082690675)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,FL,Florida,Cessation Interventions,Per Capita,Recommended,3.91,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,UT,Utah,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,3.4,$,"UT
(39.360700171, -111.587130635)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,AK,Alaska,Surveillance and Evaluation,Total (Millions),Recommended,0.9,$,"AK
(64.845079957001, -147.722059036)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,TX,Texas,State and Community Interventions,Total (Millions),Recommended,85,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,AK,Alaska,Total Program Costs,Total (Millions),Recommended,10.2,$,"AK
(64.845079957001, -147.722059036)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,IL,Illinois,Total Program Costs,Per Capita,Minimum,7.46,$,"IL
(40.485010283, -88.997710178)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MA,Massachusetts,"Infrastructure, Administration, and Management",Total (Millions),Recommended,2.9,$,"MA
(42.27687047, -72.082690675)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NJ,New Jersey,Cessation Interventions,Per Capita,Minimum,2.34,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,PA,Pennsylvania,Cessation Interventions,Total (Millions),Recommended,59.6,$,"PA
(40.793730152, -77.860700294)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,PA,Pennsylvania,State and Community Interventions,Per Capita,Recommended,3.2,$,"PA
(40.793730152, -77.860700294)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,TX,Texas,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.28,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,PA,Pennsylvania,Surveillance and Evaluation,Per Capita,Recommended,0.95,$,"PA
(40.793730152, -77.860700294)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,US,United States,Cessation Interventions,Total (Millions),Recommended,1271.9,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,LA,Louisiana,State and Community Interventions,Total (Millions),Recommended,19.5,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,NH,New Hampshire,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,2.8,$,"NH
(43.655950113, -71.50036092)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,VA,Virginia,Surveillance and Evaluation,Per Capita,Recommended,0.97,$,"VA
(37.542680674, -78.457890463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,DC,District of Columbia,Total Program Costs,Per Capita,Minimum,12.37,$,"DC
(38.890371385, -77.031961127)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,OR,Oregon,"Infrastructure, Administration, and Management",Total (Millions),Recommended,1.7,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,CT,Connecticut,Total Program Costs,Per Capita,Minimum,6.3,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,ID,Idaho,Surveillance and Evaluation,Per Capita,Recommended,0.85,$,"ID
(43.682630005, -114.363730042)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MT,Montana,Total Program Costs,Total (Millions),Minimum,10.5,$,"MT
(47.066528972, -109.424420645)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,KY,Kentucky,Surveillance and Evaluation,Total (Millions),Minimum,3.4,$,"KY
(37.645970271, -84.774971048)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,WA,Washington,Total Program Costs,Per Capita,Minimum,6.45,$,"WA
(47.522278629, -120.47001079)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NE,Nebraska,Total Program Costs,Per Capita,Recommended,11.23,$,"NE
(41.641040988001, -99.365720623)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,WI,Wisconsin,State and Community Interventions,Total (Millions),Recommended,18.4,$,"WI
(44.393191174, -89.816370742)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,MT,Montana,Surveillance and Evaluation,Per Capita,Minimum,0.91,$,"MT
(47.066528972, -109.424420645)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NV,Nevada,Total Program Costs,Total (Millions),Recommended,30,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,FL,Florida,Total Program Costs,Per Capita,Recommended,10.07,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,LA,Louisiana,Cessation Interventions,Per Capita,Minimum,3.28,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NY,New York,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.45,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,RI,Rhode Island,"Infrastructure, Administration, and Management",Total (Millions),Recommended,0.6,$,"RI
(41.708280193, -71.522470314)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,WY,Wyoming,Cessation Interventions,Total (Millions),Recommended,2.9,$,"WY
(43.235541343, -108.109830353)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,US,United States,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,532,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,CA,California,Total Program Costs,Total (Millions),Minimum,248.6,$,"CA
(37.638640123, -120.999999538)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,FL,Florida,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,25.9,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,AZ,Arizona,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,7.9,$,"AZ
(34.86597028, -111.763811277)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NV,Nevada,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,4.9,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,DE,Delaware,"Infrastructure, Administration, and Management",Total (Millions),Minimum,0.4,$,"DE
(39.008830667, -75.577741168)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,WA,Washington,"Infrastructure, Administration, and Management",Total (Millions),Minimum,1.9,$,"WA
(47.522278629, -120.47001079)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,DC,District of Columbia,Mass-Reach Health Communication Interventions,Per Capita,Recommended,3.16,$,"DC
(38.890371385, -77.031961127)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,VT,Vermont,Cessation Interventions,Total (Millions),Minimum,1.7,$,"VT
(43.625381239, -72.517640791)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,SC,South Carolina,Cessation Interventions,Per Capita,Minimum,3.03,$,"SC
(33.998821303, -81.045371207)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,TN,Tennessee,Total Program Costs,Total (Millions),Minimum,52.5,$,"TN
(35.68094058, -85.774490914)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,VT,Vermont,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.58,$,"VT
(43.625381239, -72.517640791)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,OK,Oklahoma,Mass-Reach Health Communication Interventions,Per Capita,Minimum,0.63,$,"OK
(35.472031356, -97.521070214)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,ME,Maine,Total Program Costs,Total (Millions),Recommended,15.9,$,"ME
(45.254228894001, -68.985031336)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,CO,Colorado,Total Program Costs,Total (Millions),Minimum,37.4,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,RI,Rhode Island,Total Program Costs,Per Capita,Minimum,8.88,$,"RI
(41.708280193, -71.522470314)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,PA,Pennsylvania,Total Program Costs,Total (Millions),Minimum,97.3,$,"PA
(40.793730152, -77.860700294)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
